"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACSM3",6551.08577541567,-0.368959769798699,0.133440285414962,-2.76498037044314,0.00569262212952351,0.162063670213187
"ACTB",19984.184742375,0.241126480526095,0.101715254096683,2.370602941196,0.0177590977851137,0.262904710136118
"ACTG1",12060.7939802944,0.396401049036355,0.155038749700185,2.556786931028,0.0105643904349756,0.207887630780416
"ACTR1A",1607.33870808921,0.226719007394328,0.081463442882737,2.78307667060769,0.00538460799640387,0.157797310443628
"ACTR2",3784.33499030822,0.196997996222177,0.0845221457260335,2.33072639756115,0.0197677913237278,0.271180964659956
"ACTR3",2295.95467362849,0.173760375393259,0.0691696726413485,2.51208902338202,0.0120018808028007,0.220954625579561
"ACTR3C",318.745700297319,-0.295265589401482,0.127396488649066,-2.31769016974117,0.0204661656618359,0.274800566329789
"ACVR1C",155.903922818662,-0.682113505252483,0.22239868034774,-3.06707532700256,0.00216164375890669,0.105127395742706
"ACVR2B",587.344429995825,-0.434290272460242,0.143800129642214,-3.02009652940361,0.002526941353227,0.110472008658623
"ACY3",468.240096561537,-0.433192527383194,0.180149139337721,-2.40463278911979,0.016188723604093,0.254488578174779
"ADAMTS10",223.014256199721,0.391466094668122,0.183558168501908,2.13265417640105,0.0329531055506705,0.329710148471654
"ADAMTS15",63.9520764208043,0.490608187494923,0.229268231760738,2.13988734386418,0.0323638721596198,0.328375381391758
"ADAMTS6",64.6980564394803,-0.492919947439648,0.250512706904897,-1.96764449009278,0.049108956918327,0.380247467569822
"ADAMTSL3",1703.73748261884,-0.241176090261211,0.114691424965899,-2.10282582444956,0.0354809977215375,0.337417898494244
"ADCK5",157.882211517112,-0.360998474360081,0.149995616645261,-2.40672682598347,0.0160962048982404,0.254194453260155
"ADCY10",456.419791141045,-0.596455293513599,0.18929648700364,-3.15090524369915,0.0016276528627185,0.0917998902895668
"ADH6",30899.2541867433,-0.254563974755048,0.0998314272532856,-2.54993824849549,0.0107742000992245,0.209527842070482
"ADHFE1",3094.63841726767,-0.274153755060997,0.137711698241517,-1.99078043885706,0.0465050308033311,0.370987893779679
"ADRA2A",47.5580572070401,0.839840489927965,0.371054297146782,2.26338974211028,0.023611674532274,0.297476553932852
"ADRB2",272.765179446203,-0.221873979251897,0.1006563309091,-2.2042724709712,0.027505187771088,0.310445133637028
"ADSS",621.652334170326,0.183328921842256,0.0802551107298822,2.28432706870585,0.0223523162103649,0.289114385081605
"AEBP1",925.631267332098,0.849658502283542,0.344323353672581,2.46761799111508,0.013601538682568,0.234754056699448
"AF116693",242.863086214028,-0.508748911501199,0.191037217039656,-2.66308795419476,0.00774271731676364,0.183179330100127
"AF143870",417.522785023341,-0.301388287630263,0.123305743773942,-2.44423559199968,0.0145159439793471,0.243868521178858
"AF289551",483.594598917427,-0.387718438075828,0.157393308914932,-2.4633730668016,0.0137636620589228,0.236386623654658
"AF339817",412.020474657264,-0.353559746026714,0.178427295832277,-1.98153395968665,0.047531424893637,0.373996791062834
"AF420437",18.1906677417589,-0.725272071553094,0.350939535487583,-2.06665820807401,0.0387663717718145,0.345705729731707
"AFAP1",194.449309689312,0.262614494447462,0.120963370711388,2.17102493840095,0.0299292872983092,0.318291631094791
"AGAP7",8.09772017926101,1.58923496351836,0.777999213517066,2.04272052709923,0.0410801116103811,0.352306609354247
"AGBL4",46.8322129251824,-0.860943323009749,0.30984809252525,-2.77859810590762,0.00545940246096359,0.158942175760189
