"Entrez_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"100127893",0.0644080728653904,5.37626439156511,0.74510524723388,0.457160068747931,0.998939360195857,-5.31344257580586,"LOC100127893"
"100127894",-0.110189287790071,5.30226364860122,-2.04307837471665,0.0424726495691387,0.998939360195857,-3.7856573135495,"LOC100127894"
"100127913",-0.0256740778028171,6.55808940821688,-0.551841746467979,0.581727296188865,0.998939360195857,-5.42053166964169,"LOC100127913"
"100127915",-0.04331175076066,4.72337204925122,-1.11521293437483,0.26621558857981,0.998939360195857,-5.0201377993025,"LOC100127915"
"100127918",0.0575454616821043,7.90911808913718,1.06576823841848,0.287926799872914,0.998939360195857,-5.06599326738724,"LOC100127918"
"100127922",0.0599755339292134,5.52633973004518,0.765128541046273,0.445176591103388,0.998939360195857,-5.30053416751213,"LOC100127922"
"100127937",-0.0399907695013582,4.76934623832734,-0.920734347013911,0.358396358195665,0.998939360195857,-5.18865596273281,"LOC100127937"
"100127946",-0.0191401832155957,4.72510894332298,-0.509524745443928,0.610995836768117,0.998939360195857,-5.43973840689748,"LOC100127946"
"100127952",-0.106802813867935,4.89010443386807,-2.58563753137317,0.0104944314911175,0.998939360195857,-2.74522879868283,"LOC100127952"
"100127975",-0.0936832181554337,9.92205217132921,-0.827152836283556,0.409223309817681,0.998939360195857,-5.25839361954587,"LOC100127975"
"100127982",0.0704888930496139,5.75674495459866,2.23902634888084,0.0263537228608309,0.998939360195857,-3.43626702759669,"LOC100127982"
"100127983",-0.0376963750454422,4.6678676400783,-0.941642471788229,0.347612034206958,0.998939360195857,-5.17206495018431,"LOC100127983"
"100127993",-0.00629877715841687,12.5643732859138,-0.271286045047628,0.78647556539899,0.998939360195857,-5.51934415304535,"LOC100127993"
"100127999",0.000830140397720669,5.46641646367371,0.0131240017990092,0.989543100499014,0.998939360195857,-5.55079087238837,"LOC100127999"
"100128002",-0.067214065435067,5.20935034757228,-2.07748902093946,0.039146850867418,0.998939360195857,-3.72648918125025,"LOC100128002"
"100128007",0.0291433087886999,5.23131148459708,0.579530012579349,0.562941443225863,0.998939360195857,-5.40713887633655,"LOC100128007"
"100128016",0.00193375439795052,6.54999337027397,0.0426606843959658,0.966018341229018,0.998939360195857,-5.55008502294042,"LOC100128016"
"100128049",-0.0302379139098585,4.66856275209403,-0.847941513692692,0.397573715435154,0.998939360195857,-5.24354096676404,"LOC100128049"
"100128056",0.0604555210822468,6.72508487003172,1.60239273805997,0.110786425014449,0.998939360195857,-4.45964558479332,"LOC100128056"
"100128060",0.0238705546601601,8.84174209467455,0.316411088291183,0.752049656427843,0.998939360195857,-5.50798950474569,"LOC100128060"
"100128062",-0.0991443639318135,11.6167799336331,-1.11300171828335,0.267161594759657,0.998939360195857,-5.02223224411193,"LOC100128062"
"100128083",0.016188940632869,4.59187733886652,0.312222374699107,0.755225547135061,0.998939360195857,-5.50911682745705,"LOC100128083"
"100128084",-0.0724713028682551,13.0058427688377,-1.16165095219184,0.246883991128996,0.998939360195857,-4.97520719365296,"LOC100128084"
"100128086",0.0796833702447586,7.62647529935311,1.70956297220258,0.0890348494870709,0.998939360195857,-4.31016028363694,"LOC100128086"
"100128090",-0.0587337406223707,4.78850865240589,-1.34725887066556,0.179555888559588,0.998939360195857,-4.77767240402639,"LOC100128090"
"100128098",-0.105670536645926,11.1962212644501,-0.800616136241333,0.424387844578114,0.998939360195857,-5.27682182559867,"LOC100128098"
"100128115",0.0272839082249741,6.27183826746226,0.686000181867897,0.493577640604154,0.998939360195857,-5.34956232133697,"LOC100128115"
"100128126",-0.053462964785334,8.17728150124323,-0.498836196924808,0.618491428976661,0.998939360195857,-5.44434822229419,"LOC100128126"
"100128163",-0.0494704047316246,5.56139895207339,-1.08157513535268,0.280858752796786,0.998939360195857,-5.05155658901081,"LOC100128163"
"100128191",0.0245237946918415,5.01270310473576,0.794242306489802,0.428078938537972,0.998939360195857,-5.28115931207209,"LOC100128191"
"100128196",0.0947744197016451,10.5033629062265,1.64585305291652,0.101503403078053,0.998939360195857,-4.4001523385381,"LOC100128196"
"100128202",0.0204642677221267,4.6416657225602,0.429188018359671,0.668289185231464,0.998939360195857,-5.47199980810409,"LOC100128202"
"100128221",-0.0122861918722128,4.67701850331951,-0.311512719989659,0.755764023827793,0.998939360195857,-5.50930633283322,"LOC100128221"
"100128230",-0.0284746142976742,5.09732255405274,-0.521961038264124,0.602326086675923,0.998939360195857,-5.43425221504227,"LOC100128230"
"100128252",-0.00113308458091765,5.72557999960074,-0.00664359845911544,0.9947064215793,0.998939360195857,-5.55084574981846,"LOC100128252"
"100128260",0.0324563988362909,4.78742189866374,0.729279318120131,0.466759379419416,0.998939360195857,-5.32340455106449,"LOC100128260"
"100128265",0.00364972287029275,4.66135142410436,0.0877323983883953,0.930184905822916,0.998939360195857,-5.54756743998971,"LOC100128265"
"100128266",0.055857046676417,9.54538783427931,1.08792529129036,0.278053004107054,0.998939360195857,-5.04569792052213,"LOC100128266"
"100128269",-0.0032495784891724,5.72377898316167,-0.0748228511086317,0.940437055110859,0.998939360195857,-5.54846638276813,"LOC100128269"
"100128274",-0.104546773994985,6.89749085169312,-1.30002613093161,0.195220380643429,0.998939360195857,-4.83065671158877,"LOC100128274"
"100128288",-0.0997081390768848,11.7102773477311,-0.864971139769493,0.388182460637089,0.998939360195857,-5.23110178773307,"LOC100128288"
"100128291",0.052485545078083,5.00534537458185,0.737921250398241,0.461503647789278,0.998939360195857,-5.31799102507646,"LOC100128291"
"100128295",0.0111496446085591,5.0817131490557,0.186314300796229,0.852403823767034,0.998939360195857,-5.53599560274368,"LOC100128295"
"100128300",0.0159384192734047,4.87122352146491,0.355402892843393,0.722695420438975,0.998939360195857,-5.49677568984148,"LOC100128300"
"100128304",0.0175844128921288,4.6918316953922,0.431932933563099,0.666296567107533,0.998939360195857,-5.47098839530976,"LOC100128304"
"100128309",0.00150985366985612,5.10429229073433,0.0289126486029595,0.976965635634315,0.998939360195857,-5.55050655087886,"LOC100128309"
"100128326",-0.0589046680312837,8.6699069239072,-0.787673335152631,0.43190268008438,0.998939360195857,-5.28559360133439,"LOC100128326"
"100128337",0.00485531430615982,6.77203913974321,0.0588562351636104,0.953130575103862,0.998939360195857,-5.54938071099143,"LOC100128337"
"100128353",0.0661005900637264,9.62808256334259,1.91210116765311,0.057418915963666,0.998939360195857,-4.00226704961538,"LOC100128353"
"100128356",-0.0941039740425165,4.88021525044604,-2.17331488400781,0.031036075937593,0.998939360195857,-3.55679671455417,"LOC100128356"
"100128364",0.0314840287130504,4.63153336680917,0.795707551920686,0.427228749285269,0.998939360195857,-5.28016523528381,"LOC100128364"
"100128370",-0.0308194900636405,5.19246545232025,-0.67749160632324,0.498946216218947,0.998939360195857,-5.3545178260785,"LOC100128370"
"100128374",0.0656121529971827,4.70853647025798,1.72603759745542,0.0860215724248136,0.998939360195857,-4.28635314584629,"LOC100128374"
"100128392",0.0391773474385415,4.87458218026574,0.663310559238297,0.507962966580588,0.998939360195857,-5.36264038648385,"LOC100128392"
"100128398",-0.0558770176898449,5.63218709681079,-1.07883308074786,0.282076271290107,0.998939360195857,-5.05407596674112,"LOC100128398"
"100128410",0.0107204347539991,9.66269983172777,0.163527338570781,0.870282968831427,0.998939360195857,-5.53940998898377,"LOC100128410"
"100128423",-0.0179261707018741,5.07192503383103,-0.293286611046011,0.76963405443712,0.998939360195857,-5.51402582289236,"LOC100128423"
"100128425",0.0212741134411196,6.00420747964696,0.458239310131657,0.647321988690993,0.998939360195857,-5.46096913876139,"LOC100128425"
"100128440",0.0185488635861581,5.56540102703706,0.497594941877471,0.619364507718622,0.998939360195857,-5.44487724386653,"LOC100128440"
"100128460",-0.108870435206363,7.17503761862358,-1.12474346227902,0.262164834629306,0.998939360195857,-5.01106373602928,"LOC100128460"
"100128461",-0.0283323042440378,4.61762507751232,-0.513563125501196,0.608174434045931,0.998939360195857,-5.43797135741682,"LOC100128461"
"100128476",-0.0479527352245821,5.06434664182156,-0.55254756380742,0.581244766505308,0.998939360195857,-5.42019837681899,"LOC100128476"
"100128477",-0.0456529707842632,4.70855735753006,-1.19731452846962,0.232726296693859,0.998939360195857,-4.93947808996122,"LOC100128477"
"100128498",-0.0249194509499517,5.26909204261596,-0.507082124586444,0.612705200986799,0.998939360195857,-5.44080046102043,"LOC100128498"
"100128505",-0.0282739513192176,13.4080334216549,-1.4721233983832,0.14269824215008,0.998939360195857,-4.62871734396837,"LOC100128505"
"100128507",0.0423625683894011,4.70755957719841,0.97054739907966,0.333049520221876,0.998939360195857,-5.14852172799146,"LOC100128507"
"100128510",-0.0708057918647533,9.33935577483349,-0.843523392275292,0.40003253779739,0.998939360195857,-5.24672810982945,"LOC100128510"
"100128516",0.034067415271104,4.91297649676072,0.818392212242104,0.414193311741344,0.998939360195857,-5.26454325373324,"LOC100128516"
"100128525",0.0615918146365839,6.43649327694693,0.623657715158303,0.533625811063143,0.998939360195857,-5.38444542972475,"LOC100128525"
"100128526",0.0246183450587703,4.74982618227859,0.593037556247826,0.553885210425698,0.998939360195857,-5.40036838082165,"LOC100128526"
"100128528",-0.0602737323568885,5.05850028806056,-1.21181127299674,0.227140611847499,0.998939360195857,-4.92465136571315,"LOC100128528"
"100128533",0.00812949284257236,5.9659585970001,0.171848522977245,0.863745730260372,0.998939360195857,-5.53821468410911,"LOC100128533"
"100128542",-0.0253151695550144,5.0597184194428,-0.324746342503372,0.74574247459198,0.998939360195857,-5.50570157434569,"LOC100128542"
"100128547",-0.00626372742948611,4.7811538416772,-0.202426829840832,0.839807008617727,0.998939360195857,-5.53331297991909,"LOC100128547"
"100128548",0.0466830059559005,4.68726474889495,1.21060529774651,0.227601573937621,0.998939360195857,-4.92589147329,"LOC100128548"
"100128569",0.0061773092802655,4.72275458288162,0.104667076624871,0.916754148006913,0.998939360195857,-5.54617173509213,"C19orf71"
"100128574",0.0302453156054607,4.70221929319881,0.779644882711454,0.436602958623576,0.998939360195857,-5.29096346704843,"LOC100128574"
"100128585",0.023302111850982,6.51031562485377,0.466932226645362,0.64110154240364,0.998939360195857,-5.45752844868317,"LOC100128585"
"100128591",-0.0149021093760888,4.88773462698308,-0.187233329690434,0.851684270792427,0.998939360195857,-5.53584856846688,"LOC100128591"
"100128598",-0.0390175021336789,4.82057562247058,-0.910702179343666,0.363645430813595,0.998939360195857,-5.19648582868121,"LOC100128598"
"100128627",0.0064076351338338,5.83890272104525,0.171977976061687,0.863644103149868,0.998939360195857,-5.53819562030156,"LOC100128627"
"100128648",-0.0641017592449495,4.65686503202292,-1.26720030603362,0.206687341520289,0.998939360195857,-4.86638933063039,"LOC100128648"
"100128653",-0.0063543744125738,4.98415717397932,-0.140540475821799,0.888386916991635,0.998939360195857,-5.54240380538418,"LOC100128653"
"100128657",-0.0472402734227453,4.85738085865708,-1.05959395213425,0.290720202967413,0.998939360195857,-5.07157542851208,"LOC100128657"
"100128672",0.0302956315275864,4.76447828991741,0.676699306894895,0.499447713352758,0.998939360195857,-5.35497614195518,"LOC100128672"
"100128675",0.00173203128116395,4.83446437231909,0.0439325623533901,0.965005863865758,0.998939360195857,-5.55003784245022,"LOC100128675"
"100128689",0.0588857349129217,7.52038310985951,0.948733543461408,0.344002237304524,0.998939360195857,-5.16635437805942,"LOC100128689"
"100128691",-0.0332653195283115,5.33023832703896,-0.492579590557872,0.622897729832832,0.998939360195857,-5.44700140070448,"LOC100128691"
"100128695",-0.00470597964485542,4.94166792220053,-0.131180594166542,0.895775960923824,0.998939360195857,-5.54349319093713,"LOC100128695"
"100128728",-0.0188143308215114,4.73971260386386,-0.460362561741471,0.645800324228779,0.998939360195857,-5.46013469931441,"LOC100128728"
"100128729",0.0324114784092515,6.21915530254955,0.479758587795019,0.631969619249106,0.998939360195857,-5.45233396891526,"LOC100128729"
"100128731",0.0541076229841835,12.5585811926294,0.908043499649983,0.365044602888418,0.998939360195857,-5.19854663426203,"LOC100128731"
"100128737",-0.011759300138273,5.11320626880166,-0.297510352143178,0.766412991148084,0.998939360195857,-5.51295741541706,"LOC100128737"
"100128750",0.0400011840242387,4.80199666140242,0.896992453593967,0.370896649494249,0.998939360195857,-5.20704864716055,"LOC100128750"
"100128760",0.0499739399415011,4.68027310791894,1.32983538415097,0.18522091066312,0.998939360195857,-4.79743284804962,"LOC100128760"
"100128761",0.051802567843005,4.97731556035752,1.20334265085163,0.230391804407531,0.998939360195857,-4.93333403625942,"LOC100128761"
"100128771",-0.0281982313169635,8.48506102329473,-0.749109606484836,0.454749040910132,0.998939360195857,-5.31088827590419,"LOC100128771"
"100128775",-0.0374804384952334,7.02938312458757,-0.263627353754076,0.792362484330604,0.998939360195857,-5.52109836488764,"LOC100128775"
"100128781",-0.0238251777689031,5.30570830454883,-0.666617970916775,0.505852331549701,0.998939360195857,-5.36076125880853,"LOC100128781"
"100128805",-0.0131906188034536,7.39551494046816,-0.260813979426047,0.79452802902128,0.998939360195857,-5.52173015959966,"LOC100128805"
"100128811",-0.0417365548118296,4.640807329769,-0.951481114064361,0.342610061360199,0.998939360195857,-5.16413032104641,"LOC100128811"
"100128816",-0.00509070656981425,5.26800837031133,-0.157838243852022,0.874757578403928,0.998939360195857,-5.54019307692242,"LOC100128816"
"100128822",0.0380898783572299,4.78471911743553,0.798620803106145,0.42554132328458,0.998939360195857,-5.27818337789914,"LOC100128822"
"100128836",-0.0172717589346556,7.52397056900889,-0.180695851284946,0.856805456006581,0.998939360195857,-5.53687876654589,"LOC100128836"
"100128857",-0.0373796662951582,5.08244606602206,-0.792440792292136,0.429125602799641,0.998939360195857,-5.28237903455726,"LOC100128857"
"100128883",-0.0123367184130583,5.1366083840044,-0.269931754136517,0.787515668169415,0.998939360195857,-5.51965800401238,"LOC100128883"
"100128888",-0.189897950620862,5.52787115885628,-3.01977774459267,0.00288958005705077,0.998939360195857,-1.75201388728822,"LOC100128888"
"100128899",-0.0693510123143692,6.27900466101325,-1.19238577778804,0.234647572957659,0.998939360195857,-4.94447910830311,"LOC100128899"
"100128908",-0.0111517366588609,5.61110910771983,-0.211935369393731,0.832392353228713,0.998939360195857,-5.53162558973984,"LOC100128908"
"100128918",-0.0141570569170835,4.80411337079517,-0.391691854621532,0.695739781439562,0.998939360195857,-5.48517165639908,"LOC100128918"
"100128927",-0.0172834521070735,7.42275608825547,-0.423177517382649,0.67266061426933,0.998939360195857,-5.47419201759924,"ZBTB42"
"100128936",-0.0264399818821932,11.8393354284617,-0.474627569521296,0.635616039837896,0.998939360195857,-5.45442879660882,"LOC100128936"
"100128975",0.0529490781768498,6.65253393259616,1.00688649529635,0.315313392864687,0.998939360195857,-5.11792553148416,"LOC100128975"
"100128994",-0.0479162384087992,6.26731814273106,-0.851227743084719,0.395750797366789,0.998939360195857,-5.24115964661099,"LOC100128994"
"100129022",0.0157110223339512,5.99289560197369,0.347747505032144,0.728427839655511,0.998939360195857,-5.49907987947042,"LOC100129022"
"100129027",-0.0155957338777135,4.7340936460251,-0.283993122464624,0.776735405850711,0.998939360195857,-5.51632290814201,"LOC100129027"
"100129028",-0.0162112329763016,12.7865593571764,-0.3287767765657,0.742698816616255,0.998939360195857,-5.5045739583219,"LOC100129028"
"100129034",-0.0430666856557487,7.40846897765819,-0.699443868428633,0.485159149382198,0.998939360195857,-5.34160723363441,"LOC100129034"
"100129053",0.0190606625898679,4.65298212190327,0.525170886762362,0.600097499880685,0.998939360195857,-5.43281480455671,"LOC100129053"
"100129055",-0.0490107540926346,5.35270674876187,-0.661759445644495,0.508954416926542,0.998939360195857,-5.3635184600306,"LOC100129055"
"100129063",0.032598359364755,4.78022342870957,0.834825570899147,0.404900003000601,0.998939360195857,-5.25295431612256,"LOC100129063"
"100129067",0.0512015998652817,4.83215330273308,0.689602294755917,0.491314278209303,0.998939360195857,-5.34744587934074,"LOC100129067"
"100129076",-0.0233802342739651,5.63414817438835,-0.266025771010969,0.79051761903509,0.998939360195857,-5.52055440846435,"LOC100129076"
"100129086",0.137187391609444,8.62993451286368,2.00642142802904,0.0462776398380945,0.998939360195857,-3.84765587258433,"LOC100129086"
"100129093",0.0397388641826888,4.97445456630303,0.841730026778973,0.401033226064443,0.998939360195857,-5.24801709860272,"LOC100129093"
"100129094",-0.0838922068756567,7.60342952889942,-0.751771106452591,0.453150553152372,0.998939360195857,-5.30918303811756,"LOC100129094"
"100129095",0.071607636731871,4.67129534321567,1.98834700950437,0.0482578846838177,0.998939360195857,-3.87783268834576,"LOC100129095"
"100129101",0.0398799646381782,4.79063299376657,0.92791275575784,0.354670082845162,0.998939360195857,-5.18300129459196,"LOC100129101"
"100129104",-0.0500650624498959,6.54564488269093,-0.956919729314812,0.339865075209343,0.998939360195857,-5.15970921167774,"LOC100129104"
"100129117",-0.0661922508792996,4.71521693127446,-1.34986658330256,0.178719316692561,0.998939360195857,-4.77469329314481,"LOC100129117"
"100129118",0.1099585154919,8.85144911243348,1.95294172700266,0.0523453036417747,0.998939360195857,-3.93619139591403,"LOC100129118"
"100129122",-0.00809650393028427,4.78551885073759,-0.1809318802783,0.856620453674427,0.998939360195857,-5.53684220904809,"LOC100129122"
"100129138",-0.00395426988615633,4.88446448275771,-0.088807284475174,0.929331785044183,0.998939360195857,-5.54748615287356,"LOC100129138"
"100129139",0.0185326432295572,4.71105277564537,0.513144236329103,0.608466817547309,0.998939360195857,-5.4381552945367,"LOC100129139"
"100129141",-0.0284018125710652,13.315838197995,-1.74909828500321,0.081943724466247,0.998939360195857,-4.25265933166147,"LOC100129141"
"100129144",0.0535413787675081,6.06718959460691,0.704696622467278,0.481891276563678,0.998939360195857,-5.33845730987257,"LOC100129144"
"100129147",-0.0715826123842085,4.85904993818667,-1.50297930396409,0.134561063040942,0.998939360195857,-4.58992854479638,"LOC100129147"
"100129149",0.0491279131907536,5.02106483108244,1.00199187889244,0.317665183527736,0.998939360195857,-5.12211134533212,"LOC100129149"
"100129158",-0.00631577013337292,13.5018518201947,-0.565374797860214,0.572508539581218,0.998939360195857,-5.41406731594559,"LOC100129158"
"100129169",0.0964909182328713,5.14503356006389,1.4025737685635,0.162431244421897,0.998939360195857,-4.71327339930198,"LOC100129169"
"100129186",-0.0240096045744895,5.22572596625395,-0.455816978891808,0.649059810027171,0.998939360195857,-5.46191641829257,"LOC100129186"
"100129191",0.0555659849867629,4.91696986851199,1.15443940430383,0.249819254862747,0.998939360195857,-4.98230289787957,"LOC100129191"
"100129195",-0.0423498563208184,5.4810352143736,-1.18245912907378,0.238551393687965,0.998939360195857,-4.95448979091749,"LOC100129195"
"100129201",0.0387984871049465,7.1409487215266,0.872392111331808,0.384133026526073,0.998939360195857,-5.2256045321003,"LOC100129201"
"100129203",0.0170992856195831,6.53879385653226,0.187699538581657,0.851319300438621,0.998939360195857,-5.53577370381639,"LOC100129203"
"100129211",-0.123505549245023,10.965441061042,-0.942553898204066,0.347146705752714,0.998939360195857,-5.17133333433099,"LOC100129211"
"100129237",0.0179026337729198,8.89868404290871,0.29515988509097,0.768204980364063,0.998939360195857,-5.5135538559723,"LOC100129237"
"100129243",0.124996682372795,5.51064391702034,1.60178327983505,0.1109212557515,0.998939360195857,-4.46046892235245,"LOC100129243"
"100129267",0.0345395481487323,5.91092727033668,0.681472693703372,0.496430419480093,0.998939360195857,-5.35220684362815,"LOC100129267"
"100129269",-0.0806681197617269,10.0032069547422,-0.66942491739626,0.504064726938572,0.998939360195857,-5.35915918237513,"LOC100129269"
"100129295",-0.0640552356262631,5.09653563183669,-1.38622450756102,0.167358151855879,0.998939360195857,-4.73257097827981,"LOC100129295"
"100129297",0.072216875346907,5.52422853364995,1.73196409239724,0.0849581190582071,0.998939360195857,-4.27773509613187,"LOC100129297"
"100129303",-0.036793196546598,4.89668297224251,-0.823898957055709,0.411065082854053,0.998939360195857,-5.2606853015917,"LOC100129303"
"100129322",-0.0242827336286799,5.0250394554112,-0.443927120811252,0.657617600515416,0.998939360195857,-5.46649345987223,"LOC100129322"
"100129335",0.0095995866265719,4.97866404505236,0.165486969757216,0.868742633255344,0.998939360195857,-5.53913383343052,"LOC100129335"
"100129343",-0.0552894345518018,4.93530324603423,-1.25258720955079,0.211947773530108,0.998939360195857,-4.88200836476017,"LOC100129343"
"100129361",-0.0156582979953743,4.91987207633987,-0.350417248106148,0.72642695471419,0.998939360195857,-5.49828200429464,"LOC100129361"
"100129362",-0.0909557602829221,12.6417885086694,-1.06524372348376,0.288163391885937,0.998939360195857,-5.06646872324801,"LOC100129362"
"100129365",-0.0611407993130095,4.84934701071425,-1.20087261114251,0.231346331360643,0.998939360195857,-4.93585524373637,"LOC100129365"
"100129375",-0.0387751770186382,4.79738398893309,-1.01928536280966,0.309407652656588,0.998939360195857,-5.10723205986247,"LOC100129375"
"100129379",-0.0233730405345298,12.9976987996188,-0.607085701725346,0.544543460242986,0.998939360195857,-5.39316217328254,"LOC100129379"
"100129387",-0.0205193908561077,5.02878635019881,-0.270716707064103,0.78691277338089,0.998939360195857,-5.51947628580684,"LOC100129387"
"100129390",-0.0378424299150817,4.77327637870355,-0.969154386073107,0.333742093279866,0.998939360195857,-5.14967248107854,"LOC100129390"
"100129405",-0.00948415539123371,4.62598646314041,-0.163862187883842,0.870019730768592,0.998939360195857,-5.53936303422937,"MSTO2P"
"100129410",-0.0482411785691577,4.9602342643067,-0.854369639295064,0.394012711596529,0.998939360195857,-5.23887438021489,"LOC100129410"
"100129424",0.0268906956955242,13.2644629969965,1.46205083438055,0.145435419831909,0.998939360195857,-4.64121000325168,"LOC100129424"
"100129426",-0.07240675597604,5.84816915524439,-0.797675257778881,0.426088575729203,0.998939360195857,-5.2788274110935,"LOC100129426"
"100129434",-0.0293223187345983,4.70290616896517,-1.07792332505115,0.282481014268731,0.998939360195857,-5.05491045049218,"LOC100129434"
"100129441",-0.0296240341433682,6.35279067034264,-0.394725573200863,0.693503213934088,0.998939360195857,-5.4841506059956,"LOC100129441"
"100129443",0.0215721484956815,4.53539348905482,0.493755288982507,0.622068682127779,0.998939360195857,-5.44650538097351,"LOC100129443"
"100129466",0.0386103170230152,4.79576389732606,0.834517397656556,0.405073114954902,0.998939360195857,-5.25317374394206,"LOC100129466"
